group,medium,pathogen,dose,c_num,c_name,auc_luc_div_od,exp_n,DMSO_mean,auc_norm
LB_EHEC-FliC_10uM_C-42,LB,EHEC-FliC,10,42,Methyl-L-histidinate,200430.5457159541,66,198887.6915708579,1.0077574139098826
LB_EHEC-FliC_10uM_C-4,LB,EHEC-FliC,10,4,Pyridoxine,184284.33020388713,63,190057.89500505888,0.9696220733107769
LB_EHEC-FliC_10uM_C-30,LB,EHEC-FliC,10,30,DMSO,190833.76055122702,67,197589.58204519405,0.965808817327111
LB_EHEC-FliC_10uM_C-4,LB,EHEC-FliC,10,4,Pyridoxine,188531.2054778884,63,190057.89500505888,0.9919672396291149
LB_EHEC-FliC_10uM_C-3,LB,EHEC-FliC,10,3,Cystathionine,212129.57915384925,63,190057.89500505888,1.1161313722232
LB_EHEC-FliC_10uM_C-45,LB,EHEC-FliC,10,45,Kanosamine,210309.18968516885,70,210645.63318267275,0.9984027986129096
LB_EHEC-FliC_10uM_C-3,LB,EHEC-FliC,10,3,Cystathionine,211588.08532564391,63,190057.89500505888,1.1132822728569731
LB_EHEC-FliC_10uM_C-44,LB,EHEC-FliC,10,44,4-Dodecylbenzenesulfonic acid,203791.06910861525,70,210645.63318267275,0.9674592633586038
LB_EHEC-FliC_10uM_C-3,LB,EHEC-FliC,10,3,Cystathionine,222799.75975460303,63,190057.89500505888,1.1722731105102087
LB_EHEC-FliC_10uM_C-3,LB,EHEC-FliC,10,3,Cystathionine,223720.4263021112,63,190057.89500505888,1.1771172478583767
LB_EHEC-FliC_10uM_C-29,LB,EHEC-FliC,10,29,PAC,154620.262051541,63,190057.89500505888,0.8135429577783412
LB_EHEC-FliC_10uM_C-29,LB,EHEC-FliC,10,29,PAC,158366.88509175935,63,190057.89500505888,0.8332560196330914
LB_EHEC-FliC_10uM_C-28,LB,EHEC-FliC,10,28,DiHome,195762.20010714358,63,190057.89500505888,1.0300135129978836
LB_EHEC-FliC_10uM_C-28,LB,EHEC-FliC,10,28,DiHome,197298.02158924617,63,190057.89500505888,1.038094321648646
LB_EHEC-FliC_10uM_C-28,LB,EHEC-FliC,10,28,DiHome,202278.83329891285,63,190057.89500505888,1.0643011346281022
LB_EHEC-FliC_10uM_C-28,LB,EHEC-FliC,10,28,DiHome,203312.51044781675,63,190057.89500505888,1.0697398834308096
LB_EHEC-FliC_10uM_C-27,LB,EHEC-FliC,10,27,Acetylarginine,191988.20905711275,63,190057.89500505888,1.0101564528640208
LB_EHEC-FliC_10uM_C-27,LB,EHEC-FliC,10,27,Acetylarginine,204844.21271967108,63,190057.89500505888,1.0777990186317628
LB_EHEC-FliC_10uM_C-27,LB,EHEC-FliC,10,27,Acetylarginine,203133.3641341797,63,190057.89500505888,1.0687972953124245
LB_EHEC-FliC_10uM_C-26,LB,EHEC-FliC,10,26,N-Acetylhistamine,217437.09045610213,63,190057.89500505888,1.1440571329610616
LB_EHEC-FliC_10uM_C-26,LB,EHEC-FliC,10,26,N-Acetylhistamine,208100.4896271799,63,190057.89500505888,1.094932097515027
LB_EHEC-FliC_10uM_C-26,LB,EHEC-FliC,10,26,N-Acetylhistamine,217796.6687415378,63,190057.89500505888,1.1459490737585019
LB_EHEC-FliC_10uM_C-31,LB,EHEC-FliC,10,31,DMSO,2175.318821914261,70,210645.63318267275,0.01032691154830547
LB_EHEC-FliC_10uM_C-26,LB,EHEC-FliC,10,26,N-Acetylhistamine,199717.3040734311,63,190057.89500505888,1.0508235086372766
LB_EHEC-FliC_10uM_C-30,LB,EHEC-FliC,10,30,DMSO,190661.4364227965,66,198887.6915708579,0.9586386915998238
LB_EHEC-FliC_10uM_C-25,LB,EHEC-FliC,10,25,N-Acetyl-L-methionine,238319.04725878546,63,190057.89500505888,1.253928689741839
LB_EHEC-FliC_10uM_C-25,LB,EHEC-FliC,10,25,N-Acetyl-L-methionine,246079.40357891793,63,190057.89500505888,1.2947602285733402
LB_EHEC-FliC_10uM_C-25,LB,EHEC-FliC,10,25,N-Acetyl-L-methionine,233529.03859037097,63,190057.89500505888,1.2287257973900794
LB_EHEC-FliC_10uM_C-27,LB,EHEC-FliC,10,27,Acetylarginine,201317.1948346214,63,190057.89500505888,1.0592414213009296
LB_EHEC-FliC_10uM_C-25,LB,EHEC-FliC,10,25,N-Acetyl-L-methionine,235702.176787661,63,190057.89500505888,1.2401598827630245
LB_EHEC-FliC_10uM_C-24,LB,EHEC-FliC,10,24,Erythromycin,220338.71201402668,63,190057.89500505888,1.1593241733428743
LB_EHEC-FliC_10uM_C-24,LB,EHEC-FliC,10,24,Erythromycin,220175.62687650838,63,190057.89500505888,1.1584660919802772
LB_EHEC-FliC_10uM_C-24,LB,EHEC-FliC,10,24,Erythromycin,220636.09480847983,63,190057.89500505888,1.1608888691659298
LB_EHEC-FliC_10uM_C-24,LB,EHEC-FliC,10,24,Erythromycin,213061.00544529728,63,190057.89500505888,1.1210321225520576
LB_EHEC-FliC_10uM_C-23,LB,EHEC-FliC,10,23,Spiramycin,202543.390471852,63,190057.89500505888,1.0656931166498544
LB_EHEC-FliC_10uM_C-23,LB,EHEC-FliC,10,23,Spiramycin,197434.11010027185,63,190057.89500505888,1.0388103587857618
LB_EHEC-FliC_10uM_C-23,LB,EHEC-FliC,10,23,Spiramycin,192519.37946881572,63,190057.89500505888,1.0129512350102128
LB_EHEC-FliC_10uM_C-23,LB,EHEC-FliC,10,23,Spiramycin,196343.70592946486,63,190057.89500505888,1.0330731376575473
LB_EHEC-FliC_10uM_C-22,LB,EHEC-FliC,10,22,Glucosamine,191899.62569403942,63,190057.89500505888,1.0096903666587043
LB_EHEC-FliC_10uM_C-22,LB,EHEC-FliC,10,22,Glucosamine,193480.26403238767,63,190057.89500505888,1.0180069816475537
LB_EHEC-FliC_10uM_C-22,LB,EHEC-FliC,10,22,Glucosamine,196124.10116889895,63,190057.89500505888,1.0319176752098544
LB_EHEC-FliC_10uM_C-41,LB,EHEC-FliC,10,41,"3,4-Dimethylbenzoic acid",230835.56861113198,66,198887.6915708579,1.160632751016128
LB_EHEC-FliC_10uM_C-20,LB,EHEC-FliC,10,20,Glutamine,199413.48744235496,63,190057.89500505888,1.0492249608312618
LB_EHEC-FliC_10uM_C-20,LB,EHEC-FliC,10,20,Glutamine,214899.67927706038,63,190057.89500505888,1.130706405389475
LB_EHEC-FliC_10uM_C-17,LB,EHEC-FliC,10,17,L-Lysine,222689.09066866737,70,210645.63318267275,1.0571740192475316
LB_EHEC-FliC_10uM_C-20,LB,EHEC-FliC,10,20,Glutamine,213895.7015990627,63,190057.89500505888,1.125423921975824
LB_EHEC-FliC_10uM_C-20,LB,EHEC-FliC,10,20,Glutamine,210128.22233263194,63,190057.89500505888,1.1056011239471994
LB_EHEC-FliC_10uM_C-44,LB,EHEC-FliC,10,44,4-Dodecylbenzenesulfonic acid,199061.2482287075,70,210645.63318267275,0.9450053401110896
LB_EHEC-FliC_10uM_C-2,LB,EHEC-FliC,10,2,N-Acetyl-L-phenylalanine,210777.86725462167,63,190057.89500505888,1.1090192662031286
LB_EHEC-FliC_10uM_C-2,LB,EHEC-FliC,10,2,N-Acetyl-L-phenylalanine,210020.95779510506,63,190057.89500505888,1.1050367457216907
LB_EHEC-FliC_10uM_C-19,LB,EHEC-FliC,10,19,2-Hydroxyhexanoic acid,208954.8517873049,63,190057.89500505888,1.099427370705874
LB_EHEC-FliC_10uM_C-19,LB,EHEC-FliC,10,19,2-Hydroxyhexanoic acid,213270.8300001615,63,190057.89500505888,1.1221361259130265
LB_EHEC-FliC_10uM_C-19,LB,EHEC-FliC,10,19,2-Hydroxyhexanoic acid,213054.6835291468,63,190057.89500505888,1.1209988594447802
LB_EHEC-FliC_10uM_C-19,LB,EHEC-FliC,10,19,2-Hydroxyhexanoic acid,201871.13993174763,63,190057.89500505888,1.0621560336989648
LB_EHEC-FliC_10uM_C-18,LB,EHEC-FliC,10,18,Silibinin,219986.3195827839,63,190057.89500505888,1.1574700413099304
LB_EHEC-FliC_10uM_C-18,LB,EHEC-FliC,10,18,Silibinin,229000.40643365425,63,190057.89500505888,1.2048981518371484
LB_EHEC-FliC_10uM_C-18,LB,EHEC-FliC,10,18,Silibinin,207027.28281870415,63,190057.89500505888,1.0892853612484428
LB_EHEC-FliC_10uM_C-16,LB,EHEC-FliC,10,16,Pimelic acid,192193.15889178732,63,190057.89500505888,1.0112348076183397
LB_EHEC-FliC_10uM_C-16,LB,EHEC-FliC,10,16,Pimelic acid,193302.19766181769,63,190057.89500505888,1.017070075708628
LB_EHEC-FliC_10uM_C-16,LB,EHEC-FliC,10,16,Pimelic acid,198867.30407194005,63,190057.89500505888,1.046351187182446
LB_EHEC-FliC_10uM_C-16,LB,EHEC-FliC,10,16,Pimelic acid,194865.5568008368,63,190057.89500505888,1.025295775246011
LB_EHEC-FliC_10uM_C-15,LB,EHEC-FliC,10,15,Uracil,184184.92381234528,63,190057.89500505888,0.9690990411497651
LB_EHEC-FliC_10uM_C-15,LB,EHEC-FliC,10,15,Uracil,198542.83222702332,63,190057.89500505888,1.0446439608401354
LB_EHEC-FliC_10uM_C-41,LB,EHEC-FliC,10,41,"3,4-Dimethylbenzoic acid",299046.95058658853,70,210645.63318267275,1.419668407401799
LB_EHEC-FliC_10uM_C-15,LB,EHEC-FliC,10,15,Uracil,196085.77440850338,63,190057.89500505888,1.0317160168657242
LB_EHEC-FliC_10uM_C-14,LB,EHEC-FliC,10,14,Isoleucine,199889.36192667033,63,190057.89500505888,1.0517288004339402
LB_EHEC-FliC_10uM_C-30,LB,EHEC-FliC,10,30,DMSO,190946.67833540458,63,190057.89500505888,1.0046763820588565
LB_EHEC-FliC_10uM_C-14,LB,EHEC-FliC,10,14,Isoleucine,204183.6501087167,63,190057.89500505888,1.0743234323587654
LB_EHEC-FliC_10uM_C-14,LB,EHEC-FliC,10,14,Isoleucine,204905.89306326117,63,190057.89500505888,1.0781235531299926
LB_EHEC-FliC_10uM_C-13,LB,EHEC-FliC,10,13,DL-Homoserine,191056.13896428194,63,190057.89500505888,1.005252315139008
LB_EHEC-FliC_10uM_C-13,LB,EHEC-FliC,10,13,DL-Homoserine,195225.18408671627,63,190057.89500505888,1.0271879738619638
LB_EHEC-FliC_10uM_C-14,LB,EHEC-FliC,10,14,Isoleucine,191846.9923466378,63,190057.89500505888,1.0094134334252798
LB_EHEC-FliC_10uM_C-13,LB,EHEC-FliC,10,13,DL-Homoserine,192716.2346261703,63,190057.89500505888,1.013986999177491
LB_EHEC-FliC_10uM_C-41,LB,EHEC-FliC,10,41,"3,4-Dimethylbenzoic acid",212247.77746846827,66,198887.6915708579,1.0671740206349098
LB_EHEC-FliC_10uM_C-13,LB,EHEC-FliC,10,13,DL-Homoserine,193893.11977717542,63,190057.89500505888,1.0201792447086424
LB_EHEC-FliC_10uM_C-5,LB,EHEC-FliC,10,5,2-sec-Butyl-3-methoxypyrazin,199601.59183343715,63,190057.89500505888,1.0502146823636254
LB_EHEC-FliC_10uM_C-12,LB,EHEC-FliC,10,12,UDP-N-acetylglucosamine,170661.94087023922,63,190057.89500505888,0.8979471274565922
LB_EHEC-FliC_10uM_C-12,LB,EHEC-FliC,10,12,UDP-N-acetylglucosamine,189403.65808131912,63,190057.89500505888,0.9965576966759401
LB_EHEC-FliC_10uM_C-12,LB,EHEC-FliC,10,12,UDP-N-acetylglucosamine,174706.55781087244,63,190057.89500505888,0.9192281005018086
LB_EHEC-FliC_10uM_C-11,LB,EHEC-FliC,10,11,Deoxycholic acid,200375.08892003493,63,190057.89500505888,1.0542844795513568
LB_EHEC-FliC_10uM_C-4,LB,EHEC-FliC,10,4,Pyridoxine,187238.47039654432,63,190057.89500505888,0.985165443359038
LB_EHEC-FliC_10uM_C-11,LB,EHEC-FliC,10,11,Deoxycholic acid,174673.4541645988,63,190057.89500505888,0.9190539238580403
LB_EHEC-FliC_10uM_C-11,LB,EHEC-FliC,10,11,Deoxycholic acid,180084.986967314,63,190057.89500505888,0.9475269994046844
LB_EHEC-FliC_10uM_C-9,LB,EHEC-FliC,10,9,Netilmicin,10318.584364545051,61,206463.06473617366,0.049977870752478316
LB_EHEC-FliC_10uM_C-9,LB,EHEC-FliC,10,9,Netilmicin,9372.559889231086,61,206463.06473617366,0.04539581886575063
LB_EHEC-FliC_10uM_C-9,LB,EHEC-FliC,10,9,Netilmicin,8669.867758263548,61,206463.06473617366,0.04199234264657572
LB_EHEC-FliC_10uM_C-9,LB,EHEC-FliC,10,9,Netilmicin,9785.662475071036,61,206463.06473617366,0.0473966735288732
LB_EHEC-FliC_10uM_C-8,LB,EHEC-FliC,10,8,2-Methylbenzoic acid,208291.0781991867,61,206463.06473617366,1.0088539490845443
LB_EHEC-FliC_10uM_C-8,LB,EHEC-FliC,10,8,2-Methylbenzoic acid,200566.85735269025,61,206463.06473617366,0.9714418296027049
LB_EHEC-FliC_10uM_C-8,LB,EHEC-FliC,10,8,2-Methylbenzoic acid,211373.9771830545,61,206463.06473617366,1.0237859127643785
LB_EHEC-FliC_10uM_C-30,LB,EHEC-FliC,10,30,DMSO,199583.87439736375,67,197589.58204519405,1.010093104765582
LB_EHEC-FliC_10uM_C-7,LB,EHEC-FliC,10,7,DL-Arginine,209931.14681929024,61,206463.06473617366,1.016797590830826
LB_EHEC-FliC_10uM_C-7,LB,EHEC-FliC,10,7,DL-Arginine,212061.2384840525,61,206463.06473617366,1.0271146500466435
LB_EHEC-FliC_10uM_C-7,LB,EHEC-FliC,10,7,DL-Arginine,209153.35893777278,61,206463.06473617366,1.0130303897456763
LB_EHEC-FliC_10uM_C-7,LB,EHEC-FliC,10,7,DL-Arginine,225550.42449503593,61,206463.06473617366,1.0924492706879694
LB_EHEC-FliC_10uM_C-43,LB,EHEC-FliC,10,43,Docosahexaenoic acid ethyl ester,209203.91754330095,66,198887.6915708579,1.0518696048557017
LB_EHEC-FliC_10uM_C-5,LB,EHEC-FliC,10,5,2-sec-Butyl-3-methoxypyrazin,193119.08812897222,61,206463.06473617366,0.9353686983952656
LB_EHEC-FliC_10uM_C-5,LB,EHEC-FliC,10,5,2-sec-Butyl-3-methoxypyrazin,187818.43553253388,61,206463.06473617366,0.9096950864917916
LB_EHEC-FliC_10uM_C-31,LB,EHEC-FliC,10,31,DMSO,2381.612211873562,70,210645.63318267275,0.011306250103025958
LB_EHEC-FliC_10uM_C-5,LB,EHEC-FliC,10,5,2-sec-Butyl-3-methoxypyrazin,187046.08151949942,61,206463.06473617366,0.9059542042472052
LB_EHEC-FliC_10uM_C-5,LB,EHEC-FliC,10,5,2-sec-Butyl-3-methoxypyrazin,204860.25056443765,61,206463.06473617366,0.9922367994789569
LB_EHEC-FliC_10uM_C-45,LB,EHEC-FliC,10,45,Kanosamine,197162.6225650192,66,198887.6915708579,0.9913264164704527
LB_EHEC-FliC_10uM_C-4,LB,EHEC-FliC,10,4,Pyridoxine,208790.29634450967,61,206463.06473617366,1.0112719028525021
LB_EHEC-FliC_10uM_C-4,LB,EHEC-FliC,10,4,Pyridoxine,188931.29504596905,61,206463.06473617366,0.9150852007713468
LB_EHEC-FliC_10uM_C-4,LB,EHEC-FliC,10,4,Pyridoxine,206657.7021588506,61,206463.06473617366,1.0009427227234355
LB_EHEC-FliC_10uM_C-17,LB,EHEC-FliC,10,17,L-Lysine,204537.34528884443,70,210645.63318267275,0.9710020673035686
LB_EHEC-FliC_10uM_C-4,LB,EHEC-FliC,10,4,Pyridoxine,198081.41781473823,61,206463.06473617366,0.9594036495963778
LB_EHEC-FliC_10uM_C-3,LB,EHEC-FliC,10,3,Cystathionine,220109.92391146542,61,206463.06473617366,1.0660983076693655
LB_EHEC-FliC_10uM_C-29,LB,EHEC-FliC,10,29,PAC,154119.5177968731,61,206463.06473617366,0.7464750074974081
LB_EHEC-FliC_10uM_C-29,LB,EHEC-FliC,10,29,PAC,153046.57048498435,61,206463.06473617366,0.7412782072210014
LB_EHEC-FliC_10uM_C-29,LB,EHEC-FliC,10,29,PAC,154463.98470809718,61,206463.06473617366,0.7481434265517521
LB_EHEC-FliC_10uM_C-29,LB,EHEC-FliC,10,29,PAC,157985.5565276523,61,206463.06473617366,0.7652000939225243
LB_EHEC-FliC_10uM_C-28,LB,EHEC-FliC,10,28,DiHome,204464.7048943948,61,206463.06473617366,0.9903209814097623
LB_EHEC-FliC_10uM_C-28,LB,EHEC-FliC,10,28,DiHome,208256.28538052266,61,206463.06473617366,1.0086854307168232
LB_EHEC-FliC_10uM_C-28,LB,EHEC-FliC,10,28,DiHome,208113.19891993888,61,206463.06473617366,1.007992394115983
LB_EHEC-FliC_10uM_C-27,LB,EHEC-FliC,10,27,Acetylarginine,203301.74924140004,61,206463.06473617366,0.9846882274133959
LB_EHEC-FliC_10uM_C-27,LB,EHEC-FliC,10,27,Acetylarginine,209076.05732690482,61,206463.06473617366,1.0126559808364277
LB_EHEC-FliC_10uM_C-27,LB,EHEC-FliC,10,27,Acetylarginine,204321.94434590923,61,206463.06473617366,0.9896295233580862
LB_EHEC-FliC_10uM_C-43,LB,EHEC-FliC,10,43,Docosahexaenoic acid ethyl ester,205687.7206026595,70,210645.63318267275,0.9764632548745327
LB_EHEC-FliC_10uM_C-26,LB,EHEC-FliC,10,26,N-Acetylhistamine,226782.82672092738,61,206463.06473617366,1.0984183878638005
LB_EHEC-FliC_10uM_C-26,LB,EHEC-FliC,10,26,N-Acetylhistamine,229813.03649942498,61,206463.06473617366,1.1130951523609747
LB_EHEC-FliC_10uM_C-26,LB,EHEC-FliC,10,26,N-Acetylhistamine,221154.2422052475,61,206463.06473617366,1.071156443830991
LB_EHEC-FliC_10uM_C-26,LB,EHEC-FliC,10,26,N-Acetylhistamine,225267.97120530304,61,206463.06473617366,1.0910812134517087
LB_EHEC-FliC_10uM_C-24,LB,EHEC-FliC,10,24,Erythromycin,212082.47618503563,61,206463.06473617366,1.0272175144549107
LB_EHEC-FliC_10uM_C-24,LB,EHEC-FliC,10,24,Erythromycin,220735.34186487962,61,206463.06473617366,1.0691275078520395
LB_EHEC-FliC_10uM_C-24,LB,EHEC-FliC,10,24,Erythromycin,212962.572378299,61,206463.06473617366,1.0314802439382107
LB_EHEC-FliC_10uM_C-44,LB,EHEC-FliC,10,44,4-Dodecylbenzenesulfonic acid,192822.7237105691,70,210645.63318267275,0.915389133860432
LB_EHEC-FliC_10uM_C-23,LB,EHEC-FliC,10,23,Spiramycin,210850.41311639166,61,206463.06473617366,1.0212500399808766
LB_EHEC-FliC_10uM_C-23,LB,EHEC-FliC,10,23,Spiramycin,211823.32620939394,61,206463.06473617366,1.0259623263854474
LB_EHEC-FliC_10uM_C-23,LB,EHEC-FliC,10,23,Spiramycin,204841.21511040287,61,206463.06473617366,0.9921446016126746
LB_EHEC-FliC_10uM_C-22,LB,EHEC-FliC,10,22,Glucosamine,202661.63471920157,61,206463.06473617366,0.9815878446741566
LB_EHEC-FliC_10uM_C-22,LB,EHEC-FliC,10,22,Glucosamine,210156.69511880862,61,206463.06473617366,1.0178900298092293
LB_EHEC-FliC_10uM_C-22,LB,EHEC-FliC,10,22,Glucosamine,207269.49677246297,61,206463.06473617366,1.0039059385140863
LB_EHEC-FliC_10uM_C-22,LB,EHEC-FliC,10,22,Glucosamine,204160.7272228494,61,206463.06473617366,0.9888486712319888
LB_EHEC-FliC_10uM_C-21,LB,EHEC-FliC,10,21,Heptanoic acid,284037.3513002459,61,206463.06473617366,1.3757296088925135
LB_EHEC-FliC_10uM_C-21,LB,EHEC-FliC,10,21,Heptanoic acid,280520.5162128036,61,206463.06473617366,1.3586958837953091
LB_EHEC-FliC_10uM_C-21,LB,EHEC-FliC,10,21,Heptanoic acid,274904.1654698554,61,206463.06473617366,1.3314931938123575
LB_EHEC-FliC_10uM_C-21,LB,EHEC-FliC,10,21,Heptanoic acid,278510.7277948007,61,206463.06473617366,1.348961511109468
LB_EHEC-FliC_10uM_C-30,LB,EHEC-FliC,10,30,DMSO,195375.68732535132,67,197589.58204519405,0.9887954886238063
LB_EHEC-FliC_10uM_C-20,LB,EHEC-FliC,10,20,Glutamine,222247.53299613413,61,206463.06473617366,1.076451777368172
LB_EHEC-FliC_10uM_C-20,LB,EHEC-FliC,10,20,Glutamine,221175.31121159391,61,206463.06473617366,1.0712584911699345
LB_EHEC-FliC_10uM_C-20,LB,EHEC-FliC,10,20,Glutamine,222376.72211126063,61,206463.06473617366,1.077077502435712
LB_EHEC-FliC_10uM_C-20,LB,EHEC-FliC,10,20,Glutamine,222393.20544101147,61,206463.06473617366,1.0771573391356655
LB_EHEC-FliC_10uM_C-2,LB,EHEC-FliC,10,2,N-Acetyl-L-phenylalanine,213459.01860062417,61,206463.06473617366,1.0338847719488724
LB_EHEC-FliC_10uM_C-2,LB,EHEC-FliC,10,2,N-Acetyl-L-phenylalanine,208028.70102978364,61,206463.06473617366,1.0075831301623397
LB_EHEC-FliC_10uM_C-2,LB,EHEC-FliC,10,2,N-Acetyl-L-phenylalanine,210384.6241170973,61,206463.06473617366,1.0189939996576858
LB_EHEC-FliC_10uM_C-2,LB,EHEC-FliC,10,2,N-Acetyl-L-phenylalanine,205659.1992194898,61,206463.06473617366,0.9961064923757134
LB_EHEC-FliC_10uM_C-19,LB,EHEC-FliC,10,19,2-Hydroxyhexanoic acid,212105.54410753615,61,206463.06473617366,1.0273292435069326
LB_EHEC-FliC_10uM_C-19,LB,EHEC-FliC,10,19,2-Hydroxyhexanoic acid,214046.1231966869,61,206463.06473617366,1.0367284021004104
LB_EHEC-FliC_10uM_C-19,LB,EHEC-FliC,10,19,2-Hydroxyhexanoic acid,214567.5560737475,61,206463.06473617366,1.0392539525068567
LB_EHEC-FliC_10uM_C-17,LB,EHEC-FliC,10,17,L-Lysine,202131.4574962309,70,210645.63318267275,0.9595805735072688
LB_EHEC-FliC_10uM_C-18,LB,EHEC-FliC,10,18,Silibinin,227235.3046268359,61,206463.06473617366,1.1006099561546554
LB_EHEC-FliC_10uM_C-46,LB,EHEC-FliC,10,46,Prolylleucine,205152.45480467062,66,198887.6915708579,1.031498999180554
LB_EHEC-FliC_10uM_C-18,LB,EHEC-FliC,10,18,Silibinin,227327.07624997458,61,206463.06473617366,1.1010544502982251
LB_EHEC-FliC_10uM_C-2,LB,EHEC-FliC,10,2,N-Acetyl-L-phenylalanine,199957.49146678255,63,190057.89500505888,1.052087267732078
LB_EHEC-FliC_10uM_C-17,LB,EHEC-FliC,10,17,L-Lysine,286541.10273411754,61,206463.06473617366,1.3878564822248989
LB_EHEC-FliC_10uM_C-17,LB,EHEC-FliC,10,17,L-Lysine,275353.05292890064,61,206463.06473617366,1.3336673718408532
LB_EHEC-FliC_10uM_C-16,LB,EHEC-FliC,10,16,Pimelic acid,213915.5640688561,61,206463.06473617366,1.0360960414019114
LB_EHEC-FliC_10uM_C-9,LB,EHEC-FliC,10,9,Netilmicin,225168.25609323403,63,190057.89500505888,1.1847350834188741
